id,side,timestamp,price,volume,mid_price,cluster
583,bid,30100,1985.0,21.0,1988.0,0
584,ask,30100,1989.0,21.0,1988.0,1
585,bid,30200,1986.0,28.0,1987.5,0
586,ask,30200,1989.0,28.0,1987.5,1
587,bid,30300,1986.0,32.0,1988.5,0
588,ask,30300,1989.0,30.0,1988.5,1
589,bid,30400,1986.0,29.0,1987.5,0
590,ask,30400,1989.0,30.0,1987.5,1
591,bid,30600,1985.0,30.0,1987.0,0
592,ask,30600,1989.0,30.0,1987.0,1
593,bid,30700,1985.0,25.0,1987.0,0
594,ask,30700,1989.0,25.0,1987.0,1
595,bid,30800,1984.0,30.0,1986.0,0
596,ask,30800,1988.0,30.0,1986.0,1
597,bid,30900,1984.0,28.0,1985.5,0
598,ask,30900,1987.0,29.0,1985.5,1
599,bid,31000,1984.0,28.0,1985.5,0
600,ask,31000,1988.0,30.0,1985.5,1
601,bid,31100,1985.0,25.0,1986.0,0
602,ask,31100,1989.0,25.0,1986.0,1
603,ask,31200,1986.0,26.0,1984.0,1
604,bid,31300,1982.0,23.0,1984.5,0
605,ask,31300,1986.0,22.0,1984.5,1
606,bid,31400,1983.0,26.0,1984.5,0
607,ask,31400,1987.0,24.0,1984.5,1
608,bid,31500,1983.0,32.0,1984.5,0
609,ask,31500,1986.0,32.0,1984.5,1
610,bid,31600,1983.0,24.0,1984.5,0
611,ask,31600,1986.0,24.0,1984.5,1
612,bid,31700,1982.0,34.0,1984.5,0
613,ask,31700,1985.0,26.0,1984.5,1
614,bid,31800,1984.0,25.0,1985.5,0
615,ask,31800,1987.0,25.0,1985.5,1
616,bid,31900,1984.0,30.0,1985.5,0
617,ask,31900,1987.0,30.0,1985.5,1
618,bid,32000,1986.0,21.0,1987.0,0
619,ask,32000,1989.0,22.0,1987.0,1
620,bid,32100,1986.0,22.0,1987.0,0
621,ask,32100,1989.0,23.0,1987.0,1
622,bid,32200,1986.0,31.0,1987.5,0
623,ask,32200,1990.0,30.0,1987.5,1
624,ask,32300,1989.0,22.0,1988.5,1
625,bid,32400,1987.0,30.0,1989.0,0
626,ask,32400,1991.0,30.0,1989.0,1
627,bid,32500,1989.0,22.0,1990.0,0
628,ask,32500,1993.0,22.0,1990.0,1
629,bid,32600,1989.0,23.0,1991.0,0
630,ask,32600,1993.0,23.0,1991.0,1
631,bid,32700,1990.0,31.0,1993.0,0
632,ask,32700,1994.0,31.0,1993.0,1
633,bid,32800,1989.0,26.0,1989.5,0
634,ask,32800,1992.0,26.0,1989.5,1
635,bid,32900,1989.0,32.0,1990.5,0
636,ask,32900,1992.0,32.0,1990.5,1
637,bid,33000,1990.0,30.0,1991.5,0
638,ask,33000,1993.0,26.0,1991.5,1
639,bid,33100,1991.0,35.0,1992.5,0
640,ask,33100,1994.0,27.0,1992.5,1
641,bid,33200,1990.0,21.0,1992.5,0
642,ask,33200,1994.0,21.0,1992.5,1
643,bid,33300,1990.0,24.0,1990.5,0
644,ask,33300,1994.0,26.0,1990.5,1
645,bid,33400,1990.0,30.0,1991.5,0
646,ask,33400,1993.0,30.0,1991.5,1
647,bid,33500,1990.0,28.0,1992.0,0
648,ask,33500,1994.0,28.0,1992.0,1
649,bid,33600,1990.0,26.0,1991.5,0
650,ask,33600,1993.0,26.0,1991.5,1
651,bid,33700,1991.0,25.0,1992.5,0
652,ask,33700,1994.0,25.0,1992.5,1
653,bid,33900,1993.0,21.0,1995.5,0
654,ask,33900,1996.0,21.0,1995.5,1
655,bid,34000,1993.0,26.0,1996.0,0
656,ask,34000,1997.0,26.0,1996.0,1
657,bid,34100,1992.0,23.0,1993.5,0
658,ask,34100,1995.0,23.0,1993.5,1
659,bid,34200,1992.0,23.0,1994.0,0
660,ask,34200,1996.0,23.0,1994.0,1
661,bid,34300,1993.0,29.0,1994.5,0
662,ask,34300,1996.0,29.0,1994.5,1
663,bid,34400,1994.0,31.0,1995.5,0
664,ask,34400,1997.0,31.0,1995.5,1
665,bid,34500,1993.0,28.0,1994.5,0
666,ask,34500,1996.0,25.0,1994.5,1
667,bid,34600,1992.0,28.0,1993.5,0
668,ask,34600,1995.0,28.0,1993.5,1
669,bid,34700,1992.0,34.0,1993.5,0
670,ask,34700,1995.0,31.0,1993.5,1
671,bid,34800,1991.0,23.0,1992.0,0
672,ask,34800,1994.0,23.0,1992.0,1
673,bid,34900,1990.0,26.0,1992.0,0
674,ask,34900,1994.0,27.0,1992.0,1
675,ask,35000,1994.0,21.0,1992.5,1
676,bid,35100,1991.0,24.0,1993.0,0
677,ask,35100,1995.0,24.0,1993.0,1
678,bid,35200,1991.0,26.0,1992.0,0
679,ask,35200,1994.0,26.0,1992.0,1
680,bid,35300,1992.0,21.0,1994.5,0
681,ask,35300,1996.0,21.0,1994.5,1
682,bid,35400,1992.0,22.0,1994.5,0
683,ask,35400,1996.0,22.0,1994.5,1
684,bid,35500,1991.0,23.0,1992.5,0
685,ask,35500,1994.0,23.0,1992.5,1
686,bid,35600,1990.0,27.0,1991.5,0
687,ask,35600,1993.0,27.0,1991.5,1
688,bid,35700,1990.0,24.0,1991.5,0
689,ask,35700,1994.0,24.0,1991.5,1
690,bid,35800,1991.0,33.0,1992.5,0
691,ask,35800,1994.0,27.0,1992.5,1
692,bid,35900,1990.0,23.0,1992.0,0
693,ask,35900,1994.0,23.0,1992.0,1
694,bid,36000,1991.0,28.0,1992.5,0
695,ask,36000,1994.0,28.0,1992.5,1
696,bid,36100,1990.0,29.0,1992.5,0
697,ask,36100,1993.0,29.0,1992.5,1
698,bid,36200,1990.0,27.0,1991.5,0
699,ask,36200,1993.0,30.0,1991.5,1
700,bid,36300,1989.0,25.0,1990.5,0
701,ask,36300,1992.0,25.0,1990.5,1
702,bid,36400,1991.0,31.0,1992.5,0
703,ask,36400,1994.0,31.0,1992.5,1
704,bid,36500,1991.0,24.0,1992.0,0
705,ask,36500,1994.0,24.0,1992.0,1
706,bid,36600,1991.0,29.0,1993.0,0
707,ask,36600,1995.0,29.0,1993.0,1
708,bid,36700,1991.0,32.0,1993.0,0
709,ask,36700,1995.0,32.0,1993.0,1
710,bid,36800,1989.0,24.0,1992.0,0
711,ask,36800,1993.0,24.0,1992.0,1
712,bid,36900,1989.0,23.0,1991.0,0
713,ask,36900,1993.0,23.0,1991.0,1
714,bid,37000,1989.0,28.0,1990.5,0
715,ask,37000,1992.0,28.0,1990.5,1
716,bid,37200,1990.0,36.0,1991.5,0
717,ask,37200,1993.0,29.0,1991.5,1
718,bid,37300,1990.0,22.0,1991.5,0
719,ask,37300,1993.0,23.0,1991.5,1
720,bid,37400,1990.0,30.0,1992.0,0
721,ask,37400,1994.0,30.0,1992.0,1
722,bid,37500,1991.0,23.0,1992.5,0
723,ask,37500,1995.0,22.0,1992.5,1
724,bid,37600,1991.0,23.0,1992.5,0
725,ask,37600,1994.0,23.0,1992.5,1
726,ask,37700,1995.0,21.0,1993.5,1
727,bid,37800,1989.0,22.0,1991.0,0
728,ask,37800,1993.0,22.0,1991.0,1
729,bid,37900,1990.0,29.0,1991.5,0
730,ask,37900,1993.0,24.0,1991.5,1
731,bid,38000,1991.0,25.0,1992.5,0
732,ask,38000,1994.0,25.0,1992.5,1
733,bid,38100,1991.0,27.0,1992.5,0
734,ask,38100,1994.0,27.0,1992.5,1
735,bid,38200,1990.0,22.0,1991.5,0
736,bid,38300,1991.0,22.0,1992.5,0
737,ask,38300,1994.0,22.0,1992.5,1
738,bid,38400,1991.0,26.0,1992.5,0
739,ask,38400,1994.0,26.0,1992.5,1
740,bid,38500,1991.0,21.0,1993.0,0
741,ask,38500,1995.0,21.0,1993.0,1
742,bid,38600,1991.0,29.0,1993.0,0
743,ask,38600,1995.0,29.0,1993.0,1
744,bid,38700,1991.0,32.0,1992.5,0
745,ask,38700,1994.0,32.0,1992.5,1
746,bid,38800,1990.0,24.0,1992.0,0
747,ask,38800,1994.0,22.0,1992.0,1
748,ask,38900,1993.0,21.0,1991.5,1
749,bid,39000,1990.0,30.0,1991.5,0
750,ask,39000,1993.0,30.0,1991.5,1
751,bid,39100,1989.0,25.0,1990.5,0
752,ask,39100,1992.0,25.0,1990.5,1
753,bid,39200,1989.0,22.0,1990.5,0
754,ask,39200,1992.0,22.0,1990.5,1
755,bid,39300,1988.0,29.0,1989.0,0
756,ask,39300,1992.0,28.0,1989.0,1
757,bid,39400,1989.0,30.0,1990.5,0
758,ask,39400,1992.0,26.0,1990.5,1
759,bid,39500,1989.0,31.0,1991.5,0
760,ask,39500,1992.0,31.0,1991.5,1
761,bid,39600,1989.0,26.0,1991.5,0
762,ask,39600,1993.0,28.0,1991.5,1
763,bid,39700,1989.0,23.0,1990.5,0
764,ask,39700,1992.0,23.0,1990.5,1
765,bid,39800,1988.0,24.0,1988.5,0
766,ask,39800,1992.0,24.0,1988.5,1
767,bid,39900,1988.0,23.0,1989.5,0
768,ask,39900,1991.0,23.0,1989.5,1
769,bid,40000,1988.0,27.0,1989.5,0
770,ask,40000,1991.0,27.0,1989.5,1
771,bid,40100,1988.0,27.0,1989.5,0
772,ask,40100,1992.0,26.0,1989.5,1
773,bid,40200,1988.0,29.0,1990.5,0
774,ask,40200,1991.0,29.0,1990.5,1
775,bid,40300,1989.0,26.0,1990.5,0
776,ask,40300,1992.0,28.0,1990.5,1
777,bid,40400,1989.0,37.0,1990.5,0
778,ask,40400,1992.0,30.0,1990.5,1
779,bid,40500,1989.0,30.0,1990.5,0
780,ask,40500,1992.0,30.0,1990.5,1
781,bid,40600,1988.0,29.0,1990.5,0
782,ask,40600,1992.0,29.0,1990.5,1
783,bid,40700,1988.0,29.0,1990.5,0
784,ask,40700,1991.0,24.0,1990.5,1
785,bid,40800,1988.0,24.0,1990.0,0
786,ask,40800,1992.0,24.0,1990.0,1
787,bid,40900,1988.0,23.0,1988.5,0
788,ask,40900,1992.0,23.0,1988.5,1
789,bid,41000,1988.0,24.0,1991.0,0
790,ask,41000,1992.0,24.0,1991.0,1
791,bid,41100,1989.0,26.0,1991.5,0
792,ask,41100,1992.0,26.0,1991.5,1
793,bid,41200,1988.0,25.0,1990.0,0
794,ask,41200,1991.0,25.0,1990.0,1
795,bid,41300,1988.0,30.0,1989.5,0
796,ask,41300,1992.0,28.0,1989.5,1
797,bid,41400,1986.0,31.0,1987.0,0
798,ask,41400,1989.0,31.0,1987.0,1
799,bid,41500,1985.0,23.0,1985.5,0
800,bid,41600,1986.0,23.0,1988.0,0
801,ask,41600,1990.0,23.0,1988.0,1
802,bid,41700,1986.0,29.0,1987.5,0
803,ask,41700,1989.0,29.0,1987.5,1
804,bid,41800,1986.0,31.0,1987.0,0
805,ask,41800,1989.0,31.0,1987.0,1
806,bid,41900,1986.0,30.0,1986.5,0
807,ask,41900,1989.0,30.0,1986.5,1
808,bid,42100,1985.0,27.0,1986.5,0
809,ask,42100,1988.0,21.0,1986.5,1
810,bid,42200,1983.0,22.0,1985.0,0
811,ask,42200,1987.0,22.0,1985.0,1
812,bid,42300,1984.0,24.0,1985.0,0
813,ask,42300,1987.0,24.0,1985.0,1
814,bid,42400,1983.0,25.0,1985.5,0
815,ask,42400,1987.0,27.0,1985.5,1
816,bid,42500,1983.0,22.0,1985.5,0
817,ask,42500,1987.0,24.0,1985.5,1
818,bid,42600,1985.0,24.0,1986.5,0
819,ask,42600,1988.0,24.0,1986.5,1
820,bid,42700,1985.0,29.0,1987.5,0
821,ask,42700,1988.0,24.0,1987.5,1
822,bid,42800,1986.0,27.0,1987.5,0
823,ask,42800,1989.0,27.0,1987.5,1
824,bid,42900,1986.0,28.0,1987.0,0
825,ask,42900,1989.0,28.0,1987.0,1
826,bid,43000,1985.0,21.0,1987.0,0
827,ask,43000,1989.0,21.0,1987.0,1
828,bid,43100,1984.0,21.0,1985.0,0
829,ask,43100,1987.0,21.0,1985.0,1
830,bid,43200,1984.0,32.0,1985.5,0
831,ask,43200,1987.0,29.0,1985.5,1
832,bid,43300,1985.0,25.0,1986.5,0
833,ask,43300,1988.0,25.0,1986.5,1
834,bid,43400,1985.0,28.0,1986.5,0
835,ask,43400,1988.0,28.0,1986.5,1
836,bid,43500,1985.0,23.0,1986.5,0
837,ask,43500,1989.0,22.0,1986.5,1
838,bid,43600,1986.0,22.0,1987.5,0
839,ask,43600,1989.0,22.0,1987.5,1
840,bid,43700,1985.0,30.0,1987.5,0
841,ask,43700,1988.0,30.0,1987.5,1
842,bid,43800,1987.0,30.0,1988.5,0
843,ask,43800,1990.0,29.0,1988.5,1
844,bid,43900,1988.0,23.0,1990.0,0
845,ask,43900,1992.0,24.0,1990.0,1
846,bid,44000,1990.0,30.0,1991.0,0
847,ask,44000,1993.0,30.0,1991.0,1
848,bid,44100,1991.0,36.0,1992.5,0
849,ask,44100,1994.0,30.0,1992.5,1
850,bid,44200,1991.0,27.0,1992.5,0
851,ask,44200,1994.0,27.0,1992.5,1
852,bid,44300,1990.0,28.0,1991.0,0
853,ask,44300,1993.0,28.0,1991.0,1
854,bid,44400,1990.0,23.0,1991.0,0
855,ask,44400,1993.0,23.0,1991.0,1
856,bid,44500,1990.0,29.0,1991.0,0
857,ask,44500,1993.0,29.0,1991.0,1
858,bid,44600,1990.0,26.0,1991.5,0
859,ask,44600,1993.0,26.0,1991.5,1
860,bid,44700,1990.0,28.0,1992.5,0
861,ask,44700,1994.0,27.0,1992.5,1
862,bid,44800,1990.0,24.0,1992.5,0
863,ask,44800,1993.0,24.0,1992.5,1
864,bid,44900,1989.0,31.0,1990.5,0
865,ask,44900,1992.0,30.0,1990.5,1
866,bid,45000,1989.0,24.0,1990.5,0
867,ask,45000,1992.0,25.0,1990.5,1
868,bid,45100,1988.0,26.0,1990.0,0
869,ask,45100,1992.0,26.0,1990.0,1
870,bid,45200,1987.0,24.0,1988.5,0
871,ask,45200,1990.0,24.0,1988.5,1
872,bid,45300,1987.0,30.0,1988.5,0
873,ask,45300,1990.0,30.0,1988.5,1
874,bid,45400,1987.0,30.0,1988.5,0
875,ask,45400,1990.0,25.0,1988.5,1
876,bid,45500,1988.0,29.0,1991.5,0
877,ask,45500,1992.0,29.0,1991.5,1
878,bid,45600,1992.0,27.0,1993.5,0
879,ask,45600,1995.0,27.0,1993.5,1
880,bid,45700,1991.0,22.0,1992.5,0
881,ask,45700,1994.0,22.0,1992.5,1
882,bid,45800,1990.0,26.0,1991.5,0
883,ask,45800,1993.0,21.0,1991.5,1
884,bid,45900,1990.0,28.0,1991.0,0
885,ask,45900,1993.0,28.0,1991.0,1
886,bid,46000,1988.0,26.0,1989.0,0
887,ask,46000,1992.0,26.0,1989.0,1
888,bid,46100,1988.0,24.0,1990.0,0
889,ask,46100,1992.0,24.0,1990.0,1
890,bid,46300,1990.0,26.0,1991.5,0
891,ask,46300,1993.0,23.0,1991.5,1
892,bid,46400,1990.0,26.0,1992.0,0
893,ask,46400,1994.0,26.0,1992.0,1
894,bid,46500,1989.0,26.0,1990.5,0
895,ask,46500,1993.0,24.0,1990.5,1
896,bid,46600,1989.0,22.0,1990.5,0
897,ask,46600,1992.0,22.0,1990.5,1
898,bid,46700,1991.0,29.0,1992.5,0
899,ask,46700,1994.0,27.0,1992.5,1
900,bid,46800,1991.0,30.0,1991.5,0
901,ask,46800,1994.0,31.0,1991.5,1
902,bid,46900,1991.0,34.0,1992.5,0
903,ask,46900,1994.0,31.0,1992.5,1
904,bid,47000,1990.0,29.0,1992.5,0
905,ask,47000,1994.0,29.0,1992.5,1
906,bid,47100,1990.0,26.0,1992.5,0
907,ask,47100,1994.0,28.0,1992.5,1
908,bid,47200,1991.0,26.0,1993.5,0
909,ask,47200,1994.0,26.0,1993.5,1
910,bid,47300,1989.0,31.0,1990.5,0
911,ask,47300,1992.0,31.0,1990.5,1
912,bid,47400,1990.0,28.0,1991.5,0
913,ask,47400,1993.0,29.0,1991.5,1
914,bid,47500,1990.0,27.0,1992.5,0
915,ask,47500,1993.0,27.0,1992.5,1
916,bid,47600,1988.0,27.0,1990.5,0
917,ask,47600,1992.0,26.0,1990.5,1
918,bid,47700,1989.0,23.0,1990.0,0
919,ask,47700,1992.0,24.0,1990.0,1
920,bid,47800,1989.0,25.0,1990.5,0
921,ask,47800,1992.0,25.0,1990.5,1
922,bid,47900,1989.0,26.0,1990.5,0
923,ask,47900,1992.0,26.0,1990.5,1
924,bid,48000,1989.0,28.0,1990.5,0
925,ask,48000,1992.0,28.0,1990.5,1
926,bid,48100,1989.0,24.0,1991.5,0
927,ask,48100,1993.0,22.0,1991.5,1
928,bid,48200,1987.0,25.0,1988.0,0
929,ask,48200,1991.0,24.0,1988.0,1
930,bid,48300,1988.0,26.0,1990.0,0
931,ask,48300,1992.0,26.0,1990.0,1
932,bid,48400,1990.0,30.0,1991.5,0
933,ask,48400,1993.0,30.0,1991.5,1
934,bid,48500,1989.0,25.0,1991.0,0
935,ask,48500,1993.0,25.0,1991.0,1
936,bid,48600,1991.0,23.0,1992.0,0
937,ask,48600,1994.0,24.0,1992.0,1
938,ask,48700,1993.0,21.0,1991.0,1
939,bid,48800,1991.0,25.0,1992.5,0
940,ask,48800,1994.0,25.0,1992.5,1
941,bid,48900,1991.0,27.0,1992.5,0
942,ask,48900,1994.0,28.0,1992.5,1
943,bid,49000,1991.0,21.0,1992.5,0
944,ask,49000,1994.0,21.0,1992.5,1
945,bid,49100,1990.0,28.0,1992.5,0
946,ask,49100,1994.0,28.0,1992.5,1
947,bid,49200,1990.0,29.0,1991.5,0
948,ask,49200,1993.0,29.0,1991.5,1
949,bid,49300,1990.0,26.0,1991.5,0
950,ask,49300,1993.0,22.0,1991.5,1
951,ask,49400,1994.0,21.0,1992.0,1
952,bid,49500,1991.0,30.0,1993.5,0
953,ask,49500,1994.0,30.0,1993.5,1
954,bid,49600,1990.0,30.0,1991.0,0
955,ask,49600,1993.0,30.0,1991.0,1
956,bid,49700,1991.0,33.0,1992.5,0
957,ask,49700,1994.0,27.0,1992.5,1
958,bid,49800,1991.0,26.0,1992.5,0
959,ask,49800,1994.0,26.0,1992.5,1
960,bid,49900,1991.0,21.0,1992.0,0
961,ask,49900,1995.0,22.0,1992.0,1
962,bid,50000,1991.0,33.0,1992.5,0
963,ask,50000,1994.0,28.0,1992.5,1
964,bid,50100,1992.0,30.0,1993.5,0
965,ask,50100,1995.0,30.0,1993.5,1
966,bid,50200,1991.0,31.0,1992.5,0
967,ask,50200,1994.0,31.0,1992.5,1
968,bid,50300,1990.0,21.0,1993.0,0
969,ask,50300,1994.0,21.0,1993.0,1
970,bid,50400,1990.0,28.0,1991.5,0
971,ask,50400,1993.0,23.0,1991.5,1
972,bid,50500,1989.0,26.0,1991.5,0
973,ask,50500,1993.0,28.0,1991.5,1
974,bid,50600,1986.0,22.0,1988.0,0
975,ask,50600,1990.0,22.0,1988.0,1
976,bid,50700,1984.0,27.0,1985.5,0
977,ask,50700,1987.0,27.0,1985.5,1
978,bid,50800,1982.0,30.0,1983.5,0
979,ask,50800,1985.0,30.0,1983.5,1
980,bid,50900,1983.0,23.0,1984.5,0
981,ask,50900,1986.0,26.0,1984.5,1
982,bid,51000,1983.0,34.0,1984.5,0
983,ask,51000,1986.0,27.0,1984.5,1
984,bid,51100,1985.0,31.0,1986.0,0
985,ask,51100,1988.0,31.0,1986.0,1
986,bid,51200,1983.0,29.0,1984.5,0
987,ask,51200,1986.0,29.0,1984.5,1
988,bid,51300,1983.0,26.0,1986.5,0
989,ask,51300,1987.0,26.0,1986.5,1
990,bid,51400,1980.0,22.0,1981.0,0
991,ask,51400,1984.0,22.0,1981.0,1
992,bid,51500,1984.0,31.0,1985.5,0
993,ask,51500,1987.0,31.0,1985.5,1
994,bid,51600,1983.0,32.0,1984.0,0
995,ask,51600,1986.0,32.0,1984.0,1
996,bid,51700,1984.0,22.0,1985.5,0
997,ask,51700,1987.0,21.0,1985.5,1
998,bid,51800,1985.0,22.0,1986.0,0
999,ask,51800,1988.0,22.0,1986.0,1
1000,bid,51900,1985.0,23.0,1987.5,0
1001,ask,51900,1989.0,24.0,1987.5,1
1002,bid,52000,1988.0,23.0,1989.5,0
1003,ask,52000,1991.0,23.0,1989.5,1
1004,bid,52100,1986.0,24.0,1988.5,0
1005,ask,52100,1989.0,24.0,1988.5,1
1006,bid,52200,1986.0,24.0,1988.5,0
1007,ask,52200,1990.0,26.0,1988.5,1
1008,bid,52300,1988.0,29.0,1990.0,0
1009,ask,52300,1991.0,29.0,1990.0,1
1010,bid,52400,1988.0,21.0,1990.5,0
1011,ask,52400,1992.0,21.0,1990.5,1
1012,bid,52500,1989.0,31.0,1990.5,0
1013,ask,52500,1992.0,31.0,1990.5,1
1014,bid,52600,1989.0,25.0,1990.0,0
1015,ask,52600,1992.0,25.0,1990.0,1
1016,bid,52700,1988.0,21.0,1989.5,0
1017,bid,52800,1987.0,22.0,1988.5,0
1018,ask,52800,1990.0,22.0,1988.5,1
1019,bid,52900,1986.0,25.0,1987.0,0
1020,ask,52900,1990.0,25.0,1987.0,1
1021,bid,53000,1987.0,22.0,1988.5,0
1022,ask,53000,1990.0,22.0,1988.5,1
1023,bid,53100,1985.0,23.0,1986.5,0
1024,ask,53100,1988.0,23.0,1986.5,1
1025,bid,53200,1985.0,28.0,1986.5,0
1026,ask,53200,1988.0,28.0,1986.5,1
1027,bid,53300,1986.0,25.0,1987.0,0
1028,ask,53300,1989.0,25.0,1987.0,1
1029,bid,53400,1985.0,28.0,1986.0,0
1030,ask,53400,1989.0,28.0,1986.0,1
1031,bid,53500,1985.0,21.0,1988.5,0
1032,ask,53500,1989.0,21.0,1988.5,1
1033,bid,53600,1985.0,25.0,1987.5,0
1034,ask,53600,1989.0,27.0,1987.5,1
1035,bid,53700,1985.0,23.0,1986.5,0
1036,ask,53700,1988.0,23.0,1986.5,1
1037,bid,53800,1985.0,25.0,1985.5,0
1038,ask,53800,1988.0,25.0,1985.5,1
1039,bid,53900,1985.0,31.0,1986.5,0
1040,ask,53900,1989.0,30.0,1986.5,1
1041,bid,54000,1986.0,30.0,1987.5,0
1042,ask,54000,1990.0,31.0,1987.5,1
1043,bid,54100,1985.0,27.0,1987.0,0
1044,ask,54100,1989.0,27.0,1987.0,1
1045,bid,54200,1986.0,30.0,1988.0,0
1046,ask,54200,1990.0,30.0,1988.0,1
1047,bid,54300,1986.0,24.0,1987.5,0
1048,ask,54300,1989.0,24.0,1987.5,1
1049,bid,54400,1986.0,30.0,1987.0,0
1050,ask,54400,1989.0,30.0,1987.0,1
1051,bid,54500,1986.0,24.0,1988.0,0
1052,ask,54500,1990.0,24.0,1988.0,1
1053,bid,54600,1987.0,24.0,1988.5,0
1054,ask,54600,1991.0,24.0,1988.5,1
1055,bid,54700,1988.0,25.0,1990.5,0
1056,ask,54700,1991.0,25.0,1990.5,1
1057,bid,54800,1987.0,31.0,1988.5,0
1058,ask,54800,1990.0,31.0,1988.5,1
1059,bid,54900,1989.0,31.0,1990.5,0
1060,ask,54900,1992.0,25.0,1990.5,1
1061,bid,55000,1990.0,24.0,1990.5,0
1062,ask,55000,1993.0,24.0,1990.5,1
1063,bid,55100,1989.0,28.0,1990.5,0
1064,ask,55100,1992.0,21.0,1990.5,1
1065,bid,55200,1988.0,21.0,1990.0,0
1066,ask,55200,1992.0,21.0,1990.0,1
1067,bid,55300,1989.0,29.0,1990.5,0
1068,ask,55300,1992.0,29.0,1990.5,1
1069,bid,55400,1990.0,36.0,1991.5,0
1070,ask,55400,1993.0,28.0,1991.5,1
1071,bid,55500,1990.0,29.0,1992.5,0
1072,ask,55500,1994.0,31.0,1992.5,1
1073,bid,55600,1991.0,28.0,1992.5,0
1074,ask,55600,1994.0,29.0,1992.5,1
1075,bid,55700,1991.0,21.0,1992.5,0
1076,ask,55700,1994.0,21.0,1992.5,1
1077,bid,55800,1991.0,22.0,1992.5,0
1078,ask,55800,1994.0,22.0,1992.5,1
1079,bid,55900,1991.0,27.0,1992.5,0
1080,ask,55900,1994.0,27.0,1992.5,1
1081,bid,56000,1991.0,29.0,1992.5,0
1082,ask,56000,1994.0,29.0,1992.5,1
1083,bid,56100,1990.0,23.0,1992.0,0
1084,ask,56100,1994.0,23.0,1992.0,1
1085,bid,56200,1990.0,23.0,1991.0,0
1086,ask,56200,1994.0,23.0,1991.0,1
1087,bid,56300,1991.0,30.0,1992.5,0
1088,ask,56300,1994.0,31.0,1992.5,1
1089,bid,56400,1990.0,25.0,1992.5,0
1090,ask,56400,1994.0,25.0,1992.5,1
1091,bid,56500,1991.0,23.0,1992.5,0
1092,ask,56500,1994.0,22.0,1992.5,1
1093,bid,56600,1990.0,28.0,1991.0,0
1094,ask,56600,1993.0,28.0,1991.0,1
1095,bid,56700,1991.0,22.0,1992.5,0
1096,ask,56700,1994.0,22.0,1992.5,1
1097,bid,56800,1989.0,25.0,1990.0,0
1098,ask,56800,1993.0,23.0,1990.0,1
1099,bid,56900,1989.0,21.0,1990.5,0
1100,bid,57000,1990.0,32.0,1991.5,0
1101,ask,57000,1993.0,32.0,1991.5,1
1102,bid,57100,1990.0,21.0,1991.5,0
1103,ask,57100,1993.0,24.0,1991.5,1
1104,bid,57200,1990.0,24.0,1990.5,0
1105,ask,57200,1993.0,24.0,1990.5,1
1106,bid,57300,1990.0,21.0,1991.0,0
1107,ask,57300,1994.0,21.0,1991.0,1
1108,bid,57400,1991.0,25.0,1993.5,0
1109,ask,57400,1994.0,25.0,1993.5,1
1110,bid,57500,1991.0,25.0,1992.5,0
1111,ask,57500,1994.0,25.0,1992.5,1
1112,bid,57600,1992.0,32.0,1993.0,0
1113,ask,57600,1995.0,32.0,1993.0,1
1114,bid,57700,1992.0,26.0,1993.5,0
1115,ask,57700,1995.0,26.0,1993.5,1
1116,bid,57800,1991.0,28.0,1993.0,0
1117,ask,57800,1995.0,29.0,1993.0,1
1118,bid,57900,1992.0,30.0,1993.5,0
1119,ask,57900,1995.0,30.0,1993.5,1
1120,ask,58000,1995.0,23.0,1994.5,1
1121,bid,58100,1991.0,28.0,1992.0,0
1122,ask,58100,1994.0,28.0,1992.0,1
1123,bid,58200,1991.0,26.0,1992.0,0
1124,ask,58200,1994.0,26.0,1992.0,1
1125,bid,58300,1991.0,22.0,1993.0,0
1126,ask,58300,1995.0,22.0,1993.0,1
1127,bid,58400,1991.0,29.0,1993.0,0
1128,ask,58400,1995.0,29.0,1993.0,1
1129,bid,58500,1992.0,23.0,1994.0,0
1130,ask,58500,1996.0,21.0,1994.0,1
1131,bid,58600,1992.0,29.0,1993.5,0
1132,ask,58600,1995.0,29.0,1993.5,1
1133,bid,58700,1993.0,30.0,1994.5,0
1134,ask,58700,1996.0,30.0,1994.5,1
1135,bid,58800,1993.0,21.0,1994.5,0
1136,ask,58800,1996.0,22.0,1994.5,1
1137,bid,58900,1992.0,25.0,1994.5,0
1138,ask,58900,1996.0,26.0,1994.5,1
1139,bid,59000,1993.0,22.0,1994.5,0
1140,ask,59000,1996.0,22.0,1994.5,1
1141,bid,59100,1993.0,28.0,1994.0,0
1142,ask,59100,1996.0,28.0,1994.0,1
1143,bid,59200,1992.0,24.0,1994.0,0
1144,ask,59200,1996.0,24.0,1994.0,1
1145,bid,59300,1992.0,24.0,1993.5,0
1146,ask,59300,1995.0,24.0,1993.5,1
1147,bid,59400,1991.0,31.0,1992.5,0
1148,ask,59400,1994.0,29.0,1992.5,1
1149,bid,59500,1991.0,26.0,1992.5,0
1150,ask,59500,1994.0,26.0,1992.5,1
1151,bid,59600,1991.0,28.0,1992.5,0
1152,ask,59600,1994.0,28.0,1992.5,1
1153,bid,59700,1990.0,21.0,1991.5,0
1154,bid,59800,1990.0,24.0,1992.0,0
1155,ask,59800,1994.0,22.0,1992.0,1
1156,bid,59900,1990.0,23.0,1990.5,0
1157,ask,59900,1994.0,23.0,1990.5,1
