day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,spread,volatility,total_volume,bid_depth,ask_depth,total_depth
-1,9400,RAINFOREST_RESIN,9998,2,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10001.0,0.0,6,4368.954660442246,4,25.0,23.0,48.0
-1,9400,KELP,2023,23,,,,,2026,23,,,,,2024.5,0.0,3,4368.7264248290985,46,23.0,23.0,46.0
-1,9500,KELP,2023,35,,,,,2026,31,,,,,2024.5,0.0,3,4368.635132967737,66,35.0,31.0,66.0
-1,9500,RAINFOREST_RESIN,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0,8,4368.543850644059,2,31.0,31.0,62.0
-1,9600,RAINFOREST_RESIN,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0,8,4368.543850644059,2,31.0,31.0,62.0
-1,9600,KELP,2023,31,,,,,2026,31,,,,,2024.5,0.0,3,4368.361257382457,62,31.0,31.0,62.0
-1,9700,KELP,2023,22,,,,,2026,22,,,,,2024.5,0.0,3,4368.361257382457,44,22.0,22.0,44.0
-1,9700,RAINFOREST_RESIN,9995,22,,,,,10002,1,10005.0,22.0,,,9998.5,0.0,7,4368.087439028667,23,22.0,23.0,45.0
-1,9800,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000.0,0.0,10,4368.087439028667,52,26.0,26.0,52.0
-1,9800,KELP,2023,26,,,,,2026,26,,,,,2024.5,0.0,3,4367.9504976590615,52,26.0,26.0,52.0
-1,9900,KELP,2025,4,2023.0,25.0,,,2026,25,,,,,2025.5,0.0,1,4367.76794255373,29,29.0,25.0,54.0
-1,9900,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,0.0,10,4367.813592061825,50,25.0,25.0,50.0
-1,10000,RAINFOREST_RESIN,9995,28,,,,,10005,28,,,,,10000.0,0.0,10,4368.087410412025,56,28.0,28.0,56.0
-1,10000,KELP,2023,36,,,,,2026,28,,,,,2024.5,0.0,3,4368.178702273986,64,36.0,28.0,64.0
-1,10100,KELP,2023,25,,,,,2026,25,,,,,2024.5,0.0,3,4368.178702273986,50,25.0,25.0,50.0
-1,10100,RAINFOREST_RESIN,9996,1,9995.0,24.0,,,10002,3,10004.0,1.0,10005.0,24.0,9999.0,0.0,6,4368.178702273984,4,25.0,28.0,53.0
-1,10200,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,0.0,8,4368.178702273984,4,28.0,28.0,56.0
-1,10200,KELP,2022,28,,,,,2026,28,,,,,2024.0,0.0,4,4368.178702273986,56,28.0,28.0,56.0
-1,10300,KELP,2024,1,2022.0,35.0,,,2025,27,,,,,2024.5,0.0,1,4368.178702273986,28,36.0,27.0,63.0
-1,10300,RAINFOREST_RESIN,9998,4,9995.0,27.0,,,10005,27,,,,,10001.5,0.0,7,4368.589569300374,31,31.0,27.0,58.0
-1,10400,RAINFOREST_RESIN,10002,1,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10003.0,0.0,2,4369.319904172734,2,30.0,29.0,59.0
-1,10400,KELP,2023,1,2022.0,29.0,,,2026,29,,,,,2024.5,0.0,3,4369.684957179413,30,30.0,29.0,59.0
-1,10500,KELP,2023,2,2022.0,29.0,,,2026,31,,,,,2024.5,0.0,3,4369.59366531947,33,31.0,31.0,62.0
-1,10500,RAINFOREST_RESIN,9998,4,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0,0.0,6,4369.36547738914,6,35.0,31.0,66.0
-1,10600,RAINFOREST_RESIN,9996,2,9995.0,29.0,,,10000,4,10004.0,2.0,10005.0,29.0,9998.0,0.0,4,4368.726768178576,6,31.0,35.0,66.0
-1,10600,KELP,2022,31,,,,,2023,4,2024.0,4.0,2025.0,31.0,2022.5,0.0,1,4368.452749544173,35,31.0,39.0,70.0
-1,10700,KELP,2022,29,,,,,2025,28,,,,,2023.5,0.0,3,4368.635304646068,57,29.0,28.0,57.0
-1,10700,RAINFOREST_RESIN,9998,8,9995.0,28.0,,,10005,28,,,,,10001.5,0.0,7,4369.274347646303,36,36.0,28.0,64.0
-1,10800,RAINFOREST_RESIN,9998,5,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,0.0,6,4369.274347646303,7,29.0,24.0,53.0
-1,10800,KELP,2022,27,,,,,2025,24,,,,,2023.5,0.0,3,4369.776229968766,51,27.0,24.0,51.0
-1,10900,KELP,2022,35,,,,,2025,28,,,,,2023.5,0.0,3,4369.5936367126915,63,35.0,28.0,63.0
-1,10900,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0,8,4369.365448780867,2,28.0,28.0,56.0
-1,11000,KELP,2024,7,2022.0,24.0,,,2025,24,,,,,2024.5,0.0,1,4369.000300411988,31,31.0,24.0,55.0
-1,11000,RAINFOREST_RESIN,9995,24,,,,,10002,7,10005.0,24.0,,,9998.5,0.0,7,4368.315665104806,31,24.0,31.0,55.0
-1,11100,RAINFOREST_RESIN,9998,3,9995.0,21.0,,,10005,21,,,,,10001.5,0.0,7,4368.635261726484,24,24.0,21.0,45.0
-1,11100,KELP,2022,21,,,,,2025,21,,,,,2023.5,0.0,3,4368.635261726484,42,21.0,21.0,42.0
-1,11200,RAINFOREST_RESIN,9996,2,9995.0,21.0,,,10002,7,10004.0,2.0,10005.0,21.0,9999.0,0.0,6,4368.452706622796,9,23.0,30.0,53.0
-1,11200,KELP,2022,23,,,,,2025,23,,,,,2023.5,0.0,3,4368.726553585156,46,23.0,23.0,46.0
-1,11300,KELP,2022,25,,,,,2025,22,,,,,2023.5,0.0,3,4369.04599998673,47,25.0,22.0,47.0
-1,11300,RAINFOREST_RESIN,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0,8,4368.635132967738,2,22.0,22.0,44.0
-1,11400,KELP,2022,26,,,,,2025,26,,,,,2023.5,0.0,3,4368.635132967738,52,26.0,26.0,52.0
-1,11400,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0,8,4368.9089799399635,2,26.0,26.0,52.0
-1,11500,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10002,7,10004.0,1.0,10005.0,25.0,9999.0,0.0,6,4368.726424829098,8,26.0,33.0,59.0
-1,11500,KELP,2022,26,,,,,2024,8,2025.0,26.0,,,2023.0,0.0,2,4368.863359044321,34,26.0,34.0,60.0
-1,11600,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,10002,2,10004.0,2.0,10005.0,27.0,9999.0,0.0,6,4368.680784859433,4,29.0,31.0,60.0
-1,11600,KELP,2022,29,,,,,2026,29,,,,,2024.0,0.0,4,4368.543864950887,58,29.0,29.0,58.0
-1,11700,KELP,2022,23,,,,,2023,2,2026.0,23.0,,,2022.5,0.0,1,4368.543864950889,25,23.0,25.0,48.0
-1,11700,RAINFOREST_RESIN,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0,8,4368.817740533478,4,23.0,23.0,46.0
-1,11800,KELP,2022,29,,,,,2024,4,2026.0,29.0,,,2023.0,0.0,2,4368.817740533478,33,29.0,33.0,62.0
-1,11800,RAINFOREST_RESIN,9998,10,9995.0,29.0,,,10000,5,10005.0,29.0,,,9999.0,0.0,2,4368.817740533478,15,39.0,34.0,73.0
-1,11900,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0,8,4369.137220321654,4,32.0,32.0,64.0
-1,11900,KELP,2023,2,2022.0,30.0,,,2024,3,2026.0,32.0,,,2023.5,0.0,1,4368.863359044321,5,32.0,35.0,67.0
-1,12000,RAINFOREST_RESIN,10002,1,9995.0,20.0,,,10005,20,,,,,10003.5,0.0,3,4369.502669068876,21,21.0,20.0,41.0
-1,12000,KELP,2023,20,,,,,2026,20,,,,,2024.5,0.0,3,4369.091887909893,40,20.0,20.0,40.0
-1,12100,KELP,2023,27,,,,,2025,1,2026.0,27.0,,,2024.0,0.0,2,4369.593822656751,28,27.0,28.0,55.0
-1,12100,RAINFOREST_RESIN,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0,8,4369.593822656751,4,27.0,27.0,54.0
-1,12200,KELP,2023,34,,,,,2026,30,,,,,2024.5,0.0,3,4369.411238942845,64,34.0,30.0,64.0
-1,12200,RAINFOREST_RESIN,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0,8,4368.452549244416,4,30.0,30.0,60.0
-1,12300,RAINFOREST_RESIN,9998,6,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,0.0,6,4368.680784859432,7,35.0,29.0,64.0
-1,12300,KELP,2023,29,,,,,2026,29,,,,,2024.5,0.0,3,4368.543850644059,58,29.0,29.0,58.0
-1,12400,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000.0,0.0,10,4368.543850644059,52,26.0,26.0,52.0
-1,12400,KELP,2023,30,,,,,2026,26,,,,,2024.5,0.0,3,4368.543850644059,56,30.0,26.0,56.0
-1,12500,KELP,2023,19,,,,,2026,20,,,,,2024.5,0.0,3,4368.635132967738,39,19.0,20.0,39.0
-1,12500,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000.0,0.0,10,4368.361257382458,40,20.0,20.0,40.0
-1,12600,KELP,2023,22,,,,,2026,22,,,,,2024.5,0.0,3,4368.361257382458,44,22.0,22.0,44.0
-1,12600,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,0.0,10,4368.361257382458,44,22.0,22.0,44.0
-1,12700,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0,8,4368.361257382455,4,22.0,22.0,44.0
-1,12700,KELP,2023,22,,,,,2026,22,,,,,2024.5,0.0,3,4368.361257382455,44,22.0,22.0,44.0
-1,12800,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0,8,4368.361257382455,4,22.0,22.0,44.0
-1,12800,KELP,2023,22,,,,,2026,22,,,,,2024.5,0.0,3,4368.361257382455,44,22.0,22.0,44.0
-1,12900,KELP,2023,36,,,,,2026,29,,,,,2024.5,0.0,3,4368.361257382458,65,36.0,29.0,65.0
-1,12900,RAINFOREST_RESIN,9996,1,9995.0,28.0,,,10002,3,10004.0,1.0,10005.0,28.0,9999.0,0.0,6,4368.087410412027,4,29.0,32.0,61.0
-1,13000,KELP,2025,1,2023.0,6.0,2022.0,20.0,2026,20,,,,,2025.5,0.0,1,4367.904855305349,21,27.0,20.0,47.0
-1,13000,RAINFOREST_RESIN,10002,1,9995.0,20.0,,,10005,20,,,,,10003.5,0.0,3,4368.863645159922,21,21.0,20.0,41.0
-1,13100,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0,8,4368.544165394235,2,26.0,26.0,52.0
-1,13100,KELP,2023,33,,,,,2026,26,,,,,2024.5,0.0,3,4368.544165394235,59,33.0,26.0,59.0
-1,13200,RAINFOREST_RESIN,9998,2,9995.0,22.0,,,10005,22,,,,,10001.5,0.0,7,4369.000457770635,24,24.0,22.0,46.0
-1,13200,KELP,2022,22,,,,,2025,5,2026.0,22.0,,,2023.5,0.0,3,4369.548180304231,27,22.0,27.0,49.0
-1,13300,KELP,2023,6,2022.0,24.0,,,2026,24,,,,,2024.5,0.0,3,4368.95467474773,30,30.0,24.0,54.0
-1,13300,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,0.0,10,4368.95467474773,48,24.0,24.0,48.0
-1,13400,KELP,2023,32,,,,,2026,32,,,,,2024.5,0.0,3,4368.95467474773,64,32.0,32.0,64.0
-1,13400,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0,8,4368.543850644061,4,32.0,32.0,64.0
-1,13500,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,0.0,10,4368.361257382455,60,30.0,30.0,60.0
-1,13500,KELP,2022,30,,,,,2025,8,2026.0,30.0,,,2023.5,0.0,3,4368.6351329677345,38,30.0,38.0,68.0
-1,13600,RAINFOREST_RESIN,9995,25,,,,,10002,10,10005.0,25.0,,,9998.5,0.0,7,4368.361314612153,35,25.0,35.0,60.0
-1,13600,KELP,2023,24,,,,,2025,3,2026.0,25.0,,,2024.0,0.0,2,4368.498234519504,27,24.0,28.0,52.0
-1,13700,KELP,2023,25,,,,,2026,21,,,,,2024.5,0.0,3,4368.224373243669,46,25.0,21.0,46.0
-1,13700,RAINFOREST_RESIN,9996,1,9995.0,20.0,,,9998,4,10004.0,1.0,10005.0,20.0,9997.0,0.0,2,4367.402789416159,5,21.0,25.0,46.0
-1,13800,KELP,2023,23,,,,,2026,22,,,,,2024.5,0.0,3,4367.220205691493,45,23.0,22.0,45.0
-1,13800,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0,8,4367.631094197408,4,22.0,22.0,44.0
-1,13900,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,10000,6,10004.0,2.0,10005.0,20.0,9998.0,0.0,4,4367.448520017153,8,22.0,28.0,50.0
-1,13900,KELP,2023,22,,,,,2024,6,2025.0,4.0,2026.0,22.0,2023.5,0.0,1,4367.7223955970485,28,22.0,32.0,54.0
-1,14000,RAINFOREST_RESIN,9998,5,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,0.0,6,4368.452692315669,7,34.0,29.0,63.0
-1,14000,KELP,2023,3,2022.0,29.0,,,2026,29,,,,,2024.5,0.0,3,4368.452692315669,32,32.0,29.0,61.0
-1,14100,KELP,2023,25,,,,,2025,1,2026.0,25.0,,,2024.0,0.0,2,4368.361400456703,26,25.0,26.0,51.0
-1,14100,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0,8,4368.909008551224,4,25.0,25.0,50.0
-1,14200,KELP,2023,20,,,,,2026,21,,,,,2024.5,0.0,3,4368.726424829099,41,20.0,21.0,41.0
-1,14200,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,0.0,10,4368.452549244417,42,21.0,21.0,42.0
-1,14300,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0,8,4368.4981915985745,4,29.0,29.0,58.0
-1,14300,KELP,2022,29,,,,,2026,29,,,,,2024.0,0.0,4,4368.4981915985745,58,29.0,29.0,58.0
-1,14400,RAINFOREST_RESIN,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0,8,4368.4981915985745,2,30.0,30.0,60.0
-1,14400,KELP,2023,30,,,,,2026,30,,,,,2024.5,0.0,3,4368.4981915985745,60,30.0,30.0,60.0
-1,14500,KELP,2023,24,,,,,2026,24,,,,,2024.5,0.0,3,4368.452549244416,48,24.0,24.0,48.0
-1,14500,RAINFOREST_RESIN,9995,24,,,,,10002,1,10005.0,24.0,,,9998.5,0.0,7,4368.041789520797,25,24.0,25.0,49.0
-1,14600,KELP,2022,28,,,,,2024,2,2026.0,28.0,,,2023.0,0.0,2,4368.224401859415,30,28.0,30.0,58.0
-1,14600,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,10000,2,10004.0,2.0,10005.0,26.0,9998.0,0.0,4,4367.676650691995,4,28.0,30.0,58.0
-1,14700,RAINFOREST_RESIN,9995,30,,,,,10002,7,10005.0,30.0,,,9998.5,0.0,7,4367.8592153365025,37,30.0,37.0,67.0
-1,14700,KELP,2022,30,,,,,2025,30,,,,,2023.5,0.0,3,4368.133047996593,60,30.0,30.0,60.0
-1,14800,RAINFOREST_RESIN,9995,28,,,,,10002,6,10005.0,28.0,,,9998.5,0.0,7,4368.133047996593,34,28.0,34.0,62.0
-1,14800,KELP,2022,28,,,,,2025,28,,,,,2023.5,0.0,3,4367.996113780324,56,28.0,28.0,56.0
-1,14900,KELP,2023,4,2022.0,26.0,,,2025,26,,,,,2024.0,0.0,2,4367.9961137803275,30,30.0,26.0,56.0
-1,14900,RAINFOREST_RESIN,10000,4,9995.0,26.0,,,10005,26,,,,,10002.5,0.0,5,4369.091787774668,30,30.0,26.0,56.0
-1,15000,KELP,2024,8,2022.0,25.0,,,2025,25,,,,,2024.5,0.0,1,4368.9092231356835,33,33.0,25.0,58.0
-1,15000,RAINFOREST_RESIN,9998,1,9995.0,25.0,,,10005,25,,,,,10001.5,0.0,7,4369.730592382102,26,26.0,25.0,51.0
-1,15100,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,0.0,10,4369.228578937019,44,22.0,22.0,44.0
-1,15100,KELP,2022,27,,,,,2025,22,,,,,2023.5,0.0,3,4369.365520301547,49,27.0,22.0,49.0
-1,15200,RAINFOREST_RESIN,9998,6,9995.0,27.0,,,10005,27,,,,,10001.5,0.0,7,4369.182898437648,33,33.0,27.0,60.0
-1,15200,KELP,2022,26,,,,,2025,27,,,,,2023.5,0.0,3,4369.4567454089765,53,26.0,27.0,53.0
-1,15300,KELP,2022,26,,,,,2024,4,2025.0,26.0,,,2023.0,0.0,2,4369.411095902975,30,26.0,30.0,56.0
-1,15300,RAINFOREST_RESIN,9995,26,,,,,10002,1,10005.0,26.0,,,9998.5,0.0,7,4369.000400549311,27,26.0,27.0,53.0
-1,15400,KELP,2022,35,,,,,2025,30,,,,,2023.5,0.0,3,4369.000400549311,65,35.0,30.0,65.0
-1,15400,RAINFOREST_RESIN,9996,2,9995.0,28.0,,,9998,1,10004.0,2.0,10005.0,28.0,9997.0,0.0,2,4367.767928244361,3,30.0,31.0,61.0
-1,15500,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10003.0,0.0,2,4368.772610814164,3,32.0,31.0,63.0
-1,15500,KELP,2022,31,,,,,2024,8,2025.0,31.0,,,2023.0,0.0,2,4368.772610814164,39,31.0,39.0,70.0
-1,15600,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0,8,4369.046429142178,4,26.0,26.0,52.0
-1,15600,KELP,2022,31,,,,,2025,26,,,,,2023.5,0.0,3,4369.046429142178,57,31.0,26.0,57.0
-1,15700,KELP,2022,25,,,,,2025,25,,,,,2023.5,0.0,3,4369.821984360467,50,25.0,25.0,50.0
-1,15700,RAINFOREST_RESIN,10002,5,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10003.0,0.0,2,4369.821984360467,6,30.0,25.0,55.0
-1,15800,KELP,2025,1,2022.0,22.0,,,2026,22,,,,,2025.5,0.0,1,4369.365620430503,23,23.0,22.0,45.0
-1,15800,RAINFOREST_RESIN,9998,10,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0,0.0,6,4369.639410180209,12,32.0,22.0,54.0
-1,15900,RAINFOREST_RESIN,9996,2,9995.0,29.0,,,10000,6,10004.0,2.0,10005.0,29.0,9998.0,0.0,4,4368.726825403485,8,31.0,37.0,68.0
-1,15900,KELP,2023,31,,,,,2024,6,2025.0,2.0,2026.0,31.0,2023.5,0.0,1,4368.726825403485,37,31.0,39.0,70.0
-1,16000,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,10002,6,10004.0,2.0,10005.0,27.0,9999.0,0.0,6,4367.99629979239,8,29.0,35.0,64.0
-1,16000,KELP,2023,29,,,,,2025,2,2026.0,29.0,,,2024.0,0.0,2,4368.407038040298,31,29.0,31.0,60.0
-1,16100,KELP,2022,21,,,,,2023,2,2026.0,21.0,,,2022.5,0.0,1,4368.178730890031,23,21.0,23.0,44.0
-1,16100,RAINFOREST_RESIN,9995,21,,,,,10000,2,10002.0,10.0,10005.0,21.0,9997.5,0.0,5,4368.041818137739,23,21.0,33.0,54.0
-1,16200,KELP,2022,24,,,,,2023,1,2026.0,24.0,,,2022.5,0.0,1,4368.224401859415,25,24.0,25.0,49.0
-1,16200,RAINFOREST_RESIN,9995,24,,,,,9998,1,10005.0,24.0,,,9996.5,0.0,3,4367.539730786663,25,24.0,25.0,49.0
-1,16300,RAINFOREST_RESIN,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0,8,4368.361443378972,2,23.0,23.0,46.0
-1,16300,KELP,2023,2,2022.0,23.0,,,2026,23,,,,,2024.5,0.0,3,4367.813778081663,25,25.0,23.0,48.0
-1,16400,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10002,3,10004.0,2.0,10005.0,30.0,9999.0,0.0,6,4368.0876393451645,5,32.0,35.0,67.0
-1,16400,KELP,2023,2,2022.0,30.0,,,2026,32,,,,,2024.5,0.0,3,4367.539859577702,34,32.0,32.0,64.0
-1,16500,KELP,2023,2,2022.0,21.0,,,2026,23,,,,,2024.5,0.0,3,4368.087410412026,25,23.0,23.0,46.0
-1,16500,RAINFOREST_RESIN,9996,2,9995.0,21.0,,,10002,7,10004.0,2.0,10005.0,21.0,9999.0,0.0,6,4367.813534824952,9,23.0,30.0,53.0
-1,16600,KELP,2022,30,,,,,2023,1,2026.0,30.0,,,2022.5,0.0,1,4368.178759506076,31,30.0,31.0,61.0
-1,16600,RAINFOREST_RESIN,9998,4,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10001.0,0.0,6,4368.726539278929,6,34.0,30.0,64.0
-1,16700,RAINFOREST_RESIN,10002,1,9995.0,26.0,,,10005,26,,,,,10003.5,0.0,3,4369.54833764315,27,27.0,26.0,53.0
-1,16700,KELP,2025,1,2022.0,26.0,,,2026,26,,,,,2025.5,0.0,1,4369.274547908384,27,27.0,26.0,53.0
-1,16800,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000.0,0.0,10,4369.457017181885,52,26.0,26.0,52.0
-1,16800,KELP,2022,26,,,,,2026,26,,,,,2024.0,0.0,4,4369.0461287333665,52,26.0,26.0,52.0
-1,16900,KELP,2023,1,2022.0,25.0,,,2026,26,,,,,2024.5,0.0,3,4369.228693373699,27,26.0,26.0,52.0
-1,16900,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0,8,4368.270003674228,2,26.0,26.0,52.0
-1,17000,KELP,2023,29,,,,,2026,29,,,,,2024.5,0.0,3,4368.452549244416,58,29.0,29.0,58.0
-1,17000,RAINFOREST_RESIN,9998,9,9995.0,29.0,,,10005,29,,,,,10001.5,0.0,7,4368.863373350103,38,38.0,29.0,67.0
-1,17100,KELP,2023,23,,,,,2026,23,,,,,2024.5,0.0,3,4368.772081489265,46,23.0,23.0,46.0
-1,17100,RAINFOREST_RESIN,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0,8,4368.635161580791,4,23.0,23.0,46.0
-1,17200,RAINFOREST_RESIN,9998,3,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,0.0,6,4368.817726227546,5,27.0,24.0,51.0
-1,17200,KELP,2023,24,,,,,2026,24,,,,,2024.5,0.0,3,4368.817726227546,48,24.0,24.0,48.0
-1,17300,KELP,2023,25,,,,,2025,6,2026.0,25.0,,,2024.0,0.0,2,4368.726424829099,31,25.0,31.0,56.0
-1,17300,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10002,9,10004.0,2.0,10005.0,23.0,9999.0,0.0,6,4368.4982488264795,11,25.0,34.0,59.0
-1,17400,RAINFOREST_RESIN,10000,6,9998.0,7.0,9995.0,28.0,10005,28,,,,,10002.5,0.0,5,4368.9548034970585,34,41.0,28.0,69.0
-1,17400,KELP,2024,6,2023.0,28.0,,,2026,28,,,,,2025.0,0.0,2,4368.772238856135,34,34.0,28.0,62.0
-1,17500,KELP,2023,26,,,,,2027,26,,,,,2025.0,0.0,4,4368.680956535971,52,26.0,26.0,52.0
-1,17500,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000.0,0.0,10,4368.361443378973,52,26.0,26.0,52.0
-1,17600,RAINFOREST_RESIN,9998,6,9995.0,30.0,,,10005,30,,,,,10001.5,0.0,7,4368.817783451264,36,36.0,30.0,66.0
-1,17600,KELP,2023,30,,,,,2026,30,,,,,2024.5,0.0,3,4368.589512073668,60,30.0,30.0,60.0
-1,17700,KELP,2025,1,2023.0,29.0,,,2026,29,,,,,2025.5,0.0,1,4368.498234519507,30,30.0,29.0,59.0
-1,17700,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0,8,4368.361314612153,4,29.0,29.0,58.0
-1,17800,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,10002,5,10004.0,2.0,10005.0,24.0,9999.0,0.0,6,4368.178788122119,7,26.0,31.0,57.0
-1,17800,KELP,2023,26,,,,,2026,2,2027.0,24.0,,,2024.5,0.0,3,4367.90485530535,28,26.0,26.0,52.0
-1,17900,KELP,2023,23,,,,,2027,23,,,,,2025.0,0.0,4,4367.81356344339,46,23.0,23.0,46.0
-1,17900,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,0.0,10,4368.041775212323,46,23.0,23.0,46.0
-1,18000,RAINFOREST_RESIN,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0,8,4368.041775212323,4,27.0,27.0,54.0
-1,18000,KELP,2023,27,,,,,2026,27,,,,,2024.5,0.0,3,4368.269975058782,54,27.0,27.0,54.0
-1,18100,KELP,2023,20,,,,,2027,20,,,,,2025.0,0.0,4,4368.178687965964,40,20.0,20.0,40.0
-1,18100,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000.0,0.0,10,4368.224330320048,40,20.0,20.0,40.0
-1,18200,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0,8,4368.224330320048,2,26.0,26.0,52.0
-1,18200,KELP,2024,21,,,,,2027,26,,,,,2025.5,0.0,3,4368.087410412028,47,21.0,26.0,47.0
-1,18300,KELP,2023,25,,,,,2027,25,,,,,2025.0,0.0,4,4367.996113780328,50,25.0,25.0,50.0
-1,18300,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0,8,4367.95046904152,4,25.0,25.0,50.0
-1,18400,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0,8,4367.95046904152,4,25.0,25.0,50.0
-1,18400,KELP,2024,25,,,,,2026,5,2027.0,25.0,,,2025.0,0.0,2,4367.996113780328,30,25.0,30.0,55.0
-1,18500,KELP,2024,29,,,,,2025,1,2027.0,29.0,,,2024.5,0.0,1,4368.178687965964,30,29.0,30.0,59.0
-1,18500,RAINFOREST_RESIN,9995,29,,,,,10000,2,10005.0,29.0,,,9997.5,0.0,5,4367.768014100569,31,29.0,31.0,60.0
-1,18600,RAINFOREST_RESIN,10002,1,9995.0,20.0,,,10005,20,,,,,10003.5,0.0,3,4368.407424336703,21,21.0,20.0,41.0
-1,18600,KELP,2024,20,,,,,2026,5,2027.0,20.0,,,2025.0,0.0,2,4368.453064300915,25,20.0,25.0,45.0
-1,18700,KELP,2024,22,,,,,2027,22,,,,,2025.5,0.0,3,4368.361786757142,44,22.0,22.0,44.0
-1,18700,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,0.0,10,4368.133563090766,44,22.0,22.0,44.0
