timestamp,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3
56600,2001,28,,,,,2003,3,2004.0,28.0,,
56700,2001,22,,,,,2004,22,,,,
56800,2001,25,,,,,2003,2,2004.0,25.0,,
56900,2001,1,2000.0,20.0,,,2004,21,,,,
57000,2001,32,,,,,2004,32,,,,
57100,2001,21,,,,,2004,24,,,,
57200,2001,20,,,,,2004,24,,,,
57300,2001,21,,,,,2003,6,2004.0,21.0,,
57400,2003,1,2001.0,25.0,,,2004,25,,,,
57500,2001,25,,,,,2004,25,,,,
57600,2001,32,,,,,2003,3,2004.0,32.0,,
57700,2001,26,,,,,2004,26,,,,
57800,2001,28,,,,,2004,29,,,,
57900,2001,30,,,,,2004,30,,,,
58000,2004,1,2003.0,3.0,2001.0,23.0,2005,23,,,,
58100,2001,28,,,,,2003,6,2005.0,28.0,,
58200,2002,26,,,,,2004,8,2005.0,26.0,,
58300,2002,22,,,,,2005,22,,,,
58400,2002,29,,,,,2005,29,,,,
58500,2002,24,,,,,2005,23,,,,
58600,2002,29,,,,,2005,29,,,,
58700,2002,30,,,,,2005,30,,,,
58800,2002,21,,,,,2005,22,,,,
58900,2002,30,,,,,2005,26,,,,
59000,2002,22,,,,,2005,22,,,,
59100,2002,28,,,,,2004,6,2005.0,2.0,2006.0,26.0
59200,2002,24,,,,,2006,24,,,,
59300,2002,24,,,,,2006,24,,,,
59400,2003,2,2002.0,29.0,,,2005,2,2006.0,27.0,,
59500,2002,26,,,,,2005,26,,,,
59600,2002,28,,,,,2005,28,,,,
59700,2002,21,,,,,2006,21,,,,
59800,2003,8,2002.0,24.0,,,2004,5,2006.0,24.0,,
59900,2002,22,,,,,2006,23,,,,
60000,2004,1,2002.0,26.0,,,2006,26,,,,
60100,2004,10,2002.0,24.0,,,2006,24,,,,
60200,2002,24,,,,,2004,3,2006.0,24.0,,
60300,2002,28,,,,,2005,2,2006.0,26.0,,
60400,2002,22,,,,,2005,22,,,,
60500,2002,27,,,,,2004,2,2005.0,30.0,,
60600,2002,26,,,,,2004,2,2005.0,27.0,,
60700,2002,35,,,,,2005,27,,,,
60800,2002,21,,,,,2005,1,2006.0,20.0,,
60900,2002,22,,,,,2006,22,,,,
61000,2002,22,,,,,2005,22,,,,
61100,2004,5,2002.0,29.0,,,2005,29,,,,
61200,2002,30,,,,,2005,30,,,,
61300,2002,27,,,,,2004,7,2005.0,27.0,,
61400,2002,29,,,,,2004,5,2005.0,29.0,,
61500,2002,21,,,,,2005,21,,,,
61600,2002,27,,,,,2005,27,,,,
61700,2002,30,,,,,2005,30,,,,
61800,2004,5,2002.0,26.0,,,2005,26,,,,
61900,2002,22,,,,,2005,22,,,,
62000,2002,21,,,,,2005,21,,,,
62100,2002,22,,,,,2005,22,,,,
62200,2002,29,,,,,2005,29,,,,
62300,2002,25,,,,,2004,8,2005.0,25.0,,
62400,2002,26,,,,,2006,26,,,,
62500,2002,28,,,,,2005,2,2006.0,26.0,,
62600,2002,29,,,,,2003,1,2006.0,29.0,,
62700,2003,25,,,,,2006,25,,,,
62800,2003,23,,,,,2006,23,,,,
62900,2003,29,,,,,2005,6,2006.0,29.0,,
63000,2003,13,,,,,2004,6,2005.0,3.0,2006.0,23.0
63100,2003,24,,,,,2007,24,,,,
63200,2004,6,2003.0,28.0,,,2007,28,,,,
63300,2003,23,,,,,2007,23,,,,
63400,2004,1,2003.0,21.0,,,2007,22,,,,
63500,2003,22,,,,,2007,22,,,,
63600,2003,22,,,,,2007,22,,,,
63700,2003,31,,,,,2007,31,,,,
63800,2003,21,,,,,2007,21,,,,
63900,2003,27,,,,,2006,2,2007.0,25.0,,
64000,2003,29,,,,,2006,29,,,,
64100,2003,32,,,,,2005,6,2006.0,2.0,2007.0,30.0
64200,2003,22,,,,,2006,22,,,,
64300,2003,29,,,,,2006,29,,,,
64400,2003,24,,,,,2006,24,,,,
64500,2003,27,,,,,2006,26,,,,
64600,2003,25,,,,,2006,25,,,,
64700,2003,35,,,,,2006,29,,,,
64800,2003,27,,,,,2006,27,,,,
64900,2003,29,,,,,2005,7,2006.0,29.0,,
65000,2003,22,,,,,2005,2,2006.0,1.0,2007.0,21.0
65100,2003,26,,,,,2007,26,,,,
65200,2003,31,,,,,2006,2,2007.0,29.0,,
65300,2004,6,2003.0,23.0,,,2006,1,2007.0,22.0,,
65400,2003,20,,,,,2007,20,,,,
65500,2003,22,,,,,2007,22,,,,
65600,2004,3,2003.0,30.0,,,2007,30,,,,
65700,2003,26,,,,,2005,4,2007.0,26.0,,
65800,2004,32,,,,,2007,30,,,,
65900,2004,25,,,,,2007,25,,,,
66000,2004,28,,,,,2007,28,,,,
66100,2004,1,2003.0,24.0,,,2007,25,,,,
66200,2003,24,,,,,2004,8,2007.0,24.0,,
66300,2003,29,,,,,2006,27,,,,
66400,2003,25,,,,,2007,25,,,,
66500,2003,24,,,,,2006,24,,,,
66600,2003,37,,,,,2006,31,,,,
66700,2003,21,,,,,2006,21,,,,
66800,2003,29,,,,,2006,29,,,,
66900,2003,30,,,,,2004,4,2005.0,1.0,2006.0,30.0
67000,2003,28,,,,,2006,22,,,,
67100,2003,37,,,,,2006,29,,,,
67200,2005,1,2003.0,24.0,,,2006,24,,,,
67300,2003,26,,,,,2006,26,,,,
67400,2003,27,,,,,2006,27,,,,
67500,2003,37,,,,,2006,29,,,,
67600,2003,32,,,,,2006,32,,,,
67700,2005,4,2003.0,29.0,,,2006,29,,,,
67800,2003,23,,,,,2005,3,2006.0,23.0,,
67900,2003,34,,,,,2006,32,,,,
68000,2003,24,,,,,2005,2,2006.0,25.0,,
68100,2003,29,,,,,2006,29,,,,
68200,2005,1,2003.0,20.0,,,2006,20,,,,
68300,2003,20,,,,,2006,21,,,,
68400,2003,27,,,,,2006,27,,,,
68500,2003,25,,,,,2006,25,,,,
68600,2003,23,,,,,2006,27,,,,
68700,2003,6,2002.0,25.0,,,2006,25,,,,
68800,2003,2,2002.0,26.0,,,2004,6,2006.0,28.0,,
68900,2005,1,2003.0,25.0,,,2006,25,,,,
69000,2002,23,,,,,2006,23,,,,
69100,2002,25,,,,,2006,25,,,,
69200,2003,2,2002.0,24.0,,,2004,6,2006.0,26.0,,
69300,2004,8,2003.0,2.0,2002.0,28.0,2006,28,,,,
69400,2005,1,2002.0,22.0,,,2006,22,,,,
69500,2002,20,,,,,2006,20,,,,
69600,2002,23,,,,,2005,22,,,,
69700,2002,21,,,,,2006,21,,,,
69800,2005,1,2002.0,27.0,,,2006,27,,,,
69900,2002,29,,,,,2006,29,,,,
70000,2002,28,,,,,2006,28,,,,
70100,2002,24,,,,,2006,24,,,,
70200,2004,3,2002.0,31.0,,,2005,2,2006.0,29.0,,
70300,2003,1,2002.0,28.0,,,2006,29,,,,
70400,2002,25,,,,,2003,8,2006.0,26.0,,
70500,2003,4,2002.0,25.0,,,2005,2,2006.0,23.0,,
70600,2002,30,,,,,2005,30,,,,
70700,2002,22,,,,,2005,22,,,,
70800,2002,28,,,,,2005,28,,,,
70900,2002,26,,,,,2005,26,,,,
71000,2002,31,,,,,2005,31,,,,
71100,2002,25,,,,,2005,25,,,,
71200,2003,5,2002.0,28.0,,,2005,28,,,,
71300,2002,32,,,,,2005,29,,,,
71400,2002,28,,,,,2005,29,,,,
71500,2003,2,2002.0,30.0,,,2006,30,,,,
71600,2003,20,,,,,2006,20,,,,
71700,2003,20,,,,,2006,20,,,,
71800,2005,1,2003.0,2.0,2002.0,23.0,2006,25,,,,
71900,2003,28,,,,,2006,30,,,,
72000,2003,26,,,,,2006,26,,,,
72100,2005,9,2003.0,24.0,,,2006,24,,,,
72200,2003,24,,,,,2006,24,,,,
72300,2003,30,,,,,2006,30,,,,
72400,2003,23,,,,,2006,23,,,,
72500,2003,24,,,,,2005,7,2006.0,24.0,,
72600,2003,22,,,,,2005,4,2006.0,22.0,,
72700,2003,23,,,,,2006,23,,,,
72800,2003,26,,,,,2006,26,,,,
72900,2003,25,,,,,2005,3,2006.0,25.0,,
73000,2003,24,,,,,2006,24,,,,
73100,2003,26,,,,,2006,26,,,,
73200,2003,30,,,,,2006,30,,,,
73300,2003,36,,,,,2006,32,,,,
73400,2003,1,2002.0,30.0,,,2006,31,,,,
73500,2002,20,,,,,2006,20,,,,
73600,2002,26,,,,,2006,26,,,,
73700,2002,30,,,,,2006,30,,,,
73800,2004,3,2003.0,1.0,2002.0,30.0,2006,30,,,,
73900,2002,26,,,,,2004,8,2005.0,1.0,2006.0,26.0
74000,2002,29,,,,,2006,29,,,,
74100,2002,31,,,,,2005,31,,,,
74200,2004,1,2002.0,31.0,,,2005,28,,,,
74300,2002,25,,,,,2005,25,,,,
74400,2003,6,2002.0,21.0,,,2005,1,2006.0,20.0,,
74500,2002,23,,,,,2004,1,2005.0,1.0,2006.0,22.0
74600,2002,31,,,,,2006,31,,,,
74700,2002,26,,,,,2005,2,2006.0,24.0,,
74800,2003,4,2002.0,26.0,,,2006,26,,,,
74900,2002,24,,,,,2006,24,,,,
75000,2002,30,,,,,2006,30,,,,
75100,2003,5,2002.0,25.0,,,2006,25,,,,
75200,2002,22,,,,,2006,22,,,,
75300,2003,6,2002.0,27.0,,,2006,27,,,,
75400,2002,32,,,,,2005,30,,,,
75500,2002,29,,,,,2005,30,,,,
75600,2004,1,2003.0,6.0,2002.0,23.0,2005,22,,,,
75700,2002,22,,,,,2005,1,2006.0,21.0,,
75800,2002,22,,,,,2005,1,2006.0,21.0,,
75900,2002,32,,,,,2004,4,2005.0,32.0,,
76000,2002,28,,,,,2005,22,,,,
76100,2002,28,,,,,2005,28,,,,
76200,2002,26,,,,,2004,1,2005.0,26.0,,
76300,2002,27,,,,,2004,2,2005.0,27.0,,
76400,2002,27,,,,,2003,3,2005.0,28.0,,
76500,2002,31,,,,,2005,31,,,,
76600,2002,31,,,,,2004,8,2005.0,31.0,,
76700,2002,22,,,,,2004,8,2005.0,22.0,,
76800,2002,26,,,,,2005,26,,,,
76900,2002,31,,,,,2005,31,,,,
77000,2002,25,,,,,2005,25,,,,
77100,2002,35,,,,,2005,27,,,,
77200,2002,28,,,,,2004,2,2005.0,2.0,2006.0,26.0
77300,2002,30,,,,,2004,6,2005.0,30.0,,
77400,2002,28,,,,,2003,6,2005.0,1.0,2006.0,27.0
77500,2002,20,,,,,2006,20,,,,
77600,2004,2,2002.0,26.0,,,2006,26,,,,
77700,2002,26,,,,,2006,26,,,,
77800,2002,26,,,,,2003,4,2006.0,26.0,,
77900,2002,30,,,,,2005,30,,,,
78000,2002,28,,,,,2005,28,,,,
78100,2004,1,2002.0,32.0,,,2006,32,,,,
78200,2002,20,,,,,2006,20,,,,
78300,2003,6,2002.0,22.0,,,2006,22,,,,
78400,2002,28,,,,,2005,28,,,,
78500,2002,32,,,,,2005,32,,,,
78600,2002,29,,,,,2005,30,,,,
78700,2002,29,,,,,2005,29,,,,
78800,2002,23,,,,,2005,24,,,,
78900,2002,32,,,,,2005,30,,,,
79000,2002,30,,,,,2005,22,,,,
79100,2003,5,2002.0,27.0,,,2005,27,,,,
79200,2002,30,,,,,2004,8,2005.0,30.0,,
79300,2002,29,,,,,2005,29,,,,
79400,2002,20,,,,,2005,20,,,,
79500,2002,28,,,,,2005,28,,,,
79600,2002,27,,,,,2005,27,,,,
79700,2002,32,,,,,2005,32,,,,
79800,2002,18,,,,,2005,22,,,,
79900,2002,24,,,,,2005,23,,,,
80000,2002,30,,,,,2005,30,,,,
80100,2004,1,2002.0,31.0,,,2006,31,,,,
80200,2002,27,,,,,2006,27,,,,
80300,2003,4,2002.0,30.0,,,2005,1,2006.0,29.0,,
80400,2002,23,,,,,2003,4,2005.0,23.0,,
80500,2002,22,,,,,2004,3,2006.0,23.0,,
80600,2002,27,,,,,2006,27,,,,
80700,2003,2,2002.0,29.0,,,2006,29,,,,
80800,2003,6,2002.0,25.0,,,2006,25,,,,
80900,2002,29,,,,,2004,1,2006.0,30.0,,
81000,2002,32,,,,,2006,32,,,,
81100,2003,1,2002.0,28.0,,,2006,29,,,,
81200,2002,27,,,,,2006,27,,,,
81300,2005,1,2002.0,22.0,,,2006,22,,,,
81400,2003,23,,,,,2006,23,,,,
81500,2003,28,,,,,2006,28,,,,
81600,2003,20,,,,,2005,5,2006.0,20.0,,
81700,2003,30,,,,,2006,27,,,,
81800,2003,28,,,,,2005,8,2006.0,29.0,,
81900,2003,34,,,,,2004,4,2006.0,27.0,,
82000,2003,32,,,,,2005,4,2006.0,32.0,,
82100,2003,21,,,,,2006,22,,,,
82200,2005,1,2003.0,30.0,,,2006,30,,,,
82300,2003,27,,,,,2006,27,,,,
82400,2003,22,,,,,2006,26,,,,
82500,2003,26,,,,,2006,26,,,,
82600,2003,22,,,,,2005,8,2006.0,23.0,,
82700,2003,31,,,,,2006,31,,,,
82800,2003,22,,,,,2006,22,,,,
82900,2003,23,,,,,2006,23,,,,
83000,2003,34,,,,,2006,31,,,,
83100,2003,28,,,,,2006,21,,,,
83200,2003,28,,,,,2006,28,,,,
83300,2003,22,,,,,2006,22,,,,
83400,2005,3,2003.0,30.0,,,2006,30,,,,
83500,2003,29,,,,,2006,29,,,,
83600,2003,25,,,,,2006,25,,,,
83700,2003,27,,,,,2006,27,,,,
83800,2003,32,,,,,2006,32,,,,
83900,2005,1,2003.0,32.0,,,2006,27,,,,
84000,2003,25,,,,,2005,5,2006.0,25.0,,
84100,2003,29,,,,,2006,26,,,,
84200,2005,1,2003.0,5.0,2002.0,25.0,2006,27,,,,
84300,2002,25,,,,,2006,25,,,,
84400,2002,30,,,,,2005,2,2006.0,28.0,,
84500,2002,29,,,,,2005,1,2006.0,28.0,,
84600,2002,28,,,,,2005,28,,,,
84700,2004,1,2002.0,28.0,,,2005,28,,,,
84800,2002,24,,,,,2005,24,,,,
84900,2002,28,,,,,2004,1,2005.0,28.0,,
85000,2002,30,,,,,2005,30,,,,
85100,2002,26,,,,,2004,8,2005.0,26.0,,
85200,2002,27,,,,,2004,1,2005.0,27.0,,
85300,2002,28,,,,,2005,2,2006.0,26.0,,
85400,2003,3,2002.0,29.0,,,2005,1,2006.0,28.0,,
85500,2002,28,,,,,2006,28,,,,
85600,2002,29,,,,,2006,29,,,,
85700,2002,28,,,,,2006,28,,,,
85800,2002,29,,,,,2006,29,,,,
85900,2002,30,,,,,2005,1,2006.0,29.0,,
86000,2002,22,,,,,2005,23,,,,
86100,2002,20,,,,,2005,20,,,,
86200,2002,28,,,,,2006,28,,,,
86300,2002,28,,,,,2005,29,,,,
86400,2002,37,,,,,2005,31,,,,
86500,2002,24,,,,,2005,23,,,,
86600,2002,22,,,,,2004,5,2005.0,22.0,,
86700,2002,21,,,,,2005,21,,,,
86800,2002,23,,,,,2006,23,,,,
86900,2002,23,,,,,2004,4,2005.0,1.0,2006.0,22.0
87000,2002,22,,,,,2004,6,2006.0,22.0,,
87100,2002,23,,,,,2004,8,2005.0,23.0,,
87200,2002,20,,,,,2005,20,,,,
87300,2002,30,,,,,2005,30,,,,
87400,2002,28,,,,,2005,28,,,,
87500,2002,31,,,,,2005,24,,,,
87600,2002,30,,,,,2005,30,,,,
87700,2002,20,,,,,2005,20,,,,
87800,2002,20,,,,,2005,20,,,,
87900,2004,10,2002.0,30.0,,,2005,25,,,,
88000,2002,27,,,,,2005,27,,,,
88100,2002,28,,,,,2006,28,,,,
88200,2003,8,2002.0,26.0,,,2006,26,,,,
88300,2004,5,2002.0,26.0,,,2005,2,2006.0,24.0,,
88400,2005,1,2002.0,28.0,,,2006,28,,,,
88500,2002,22,,,,,2006,22,,,,
88600,2002,25,,,,,2003,4,2006.0,25.0,,
88700,2002,28,,,,,2004,1,2006.0,28.0,,
88800,2002,31,,,,,2003,9,2006.0,31.0,,
88900,2005,1,2002.0,27.0,,,2006,27,,,,
89000,2002,24,,,,,2006,24,,,,
89100,2002,29,,,,,2003,2,2006.0,29.0,,
89200,2002,30,,,,,2006,30,,,,
89300,2002,25,,,,,2006,25,,,,
89400,2004,1,2002.0,23.0,,,2006,23,,,,
89500,2002,27,,,,,2006,27,,,,
89600,2002,26,,,,,2006,26,,,,
89700,2002,30,,,,,2004,8,2006.0,30.0,,
89800,2002,28,,,,,2006,28,,,,
89900,2002,26,,,,,2006,26,,,,
90000,2002,28,,,,,2005,24,,,,
90100,2002,28,,,,,2005,1,2006.0,27.0,,
90200,2002,21,,,,,2006,21,,,,
90300,2002,23,,,,,2004,6,2006.0,23.0,,
90400,2002,25,,,,,2003,5,2005.0,25.0,,
90500,2002,30,,,,,2005,24,,,,
90600,2004,1,2003.0,1.0,2002.0,25.0,2006,25,,,,
90700,2002,28,,,,,2005,28,,,,
90800,2002,26,,,,,2003,3,2006.0,26.0,,
90900,2002,26,,,,,2004,4,2006.0,26.0,,
91000,2002,30,,,,,2006,31,,,,
91100,2002,23,,,,,2004,4,2006.0,23.0,,
91200,2003,26,,,,,2006,26,,,,
91300,2003,27,,,,,2006,27,,,,
91400,2003,22,,,,,2006,22,,,,
91500,2003,26,,,,,2005,1,2006.0,26.0,,
91600,2003,30,,,,,2005,5,2006.0,30.0,,
91700,2003,27,,,,,2006,23,,,,
91800,2003,24,,,,,2006,24,,,,
91900,2003,29,,,,,2006,22,,,,
92000,2003,28,,,,,2006,28,,,,
92100,2003,22,,,,,2006,22,,,,
92200,2003,30,,,,,2005,4,2006.0,30.0,,
92300,2003,30,,,,,2006,29,,,,
92400,2003,27,,,,,2005,6,2006.0,27.0,,
92500,2003,27,,,,,2006,28,,,,
92600,2003,22,,,,,2005,4,2006.0,23.0,,
92700,2003,20,,,,,2006,20,,,,
92800,2003,22,,,,,2006,22,,,,
92900,2003,21,,,,,2006,21,,,,
93000,2003,22,,,,,2005,3,2006.0,22.0,,
93100,2005,2,2003.0,21.0,,,2006,21,,,,
93200,2003,30,,,,,2005,3,2006.0,30.0,,
93300,2003,27,,,,,2006,25,,,,
93400,2003,2,2002.0,24.0,,,2006,26,,,,
93500,2002,28,,,,,2006,28,,,,
93600,2002,30,,,,,2004,1,2006.0,30.0,,
93700,2002,29,,,,,2006,29,,,,
93800,2002,28,,,,,2004,8,2006.0,28.0,,
93900,2002,28,,,,,2006,28,,,,
94000,2002,30,,,,,2006,30,,,,
94100,2004,1,2002.0,28.0,,,2006,28,,,,
94200,2002,25,,,,,2006,25,,,,
94300,2002,21,,,,,2006,22,,,,
94400,2002,23,,,,,2005,1,2006.0,23.0,,
94500,2002,22,,,,,2005,23,,,,
94600,2004,4,2002.0,30.0,,,2005,30,,,,
94700,2002,22,,,,,2005,22,,,,
94800,2002,26,,,,,2005,26,,,,
94900,2002,35,,,,,2005,30,,,,
95000,2002,23,,,,,2005,23,,,,
95100,2002,25,,,,,2004,5,2005.0,25.0,,
95200,2002,23,,,,,2005,23,,,,
95300,2002,38,,,,,2005,31,,,,
95400,2002,25,,,,,2005,25,,,,
95500,2002,21,,,,,2005,21,,,,
95600,2004,1,2003.0,5.0,2002.0,22.0,2005,22,,,,
95700,2002,32,,,,,2005,32,,,,
95800,2002,25,,,,,2005,26,,,,
95900,2002,25,,,,,2004,3,2005.0,25.0,,
96000,2002,21,,,,,2005,21,,,,
96100,2002,30,,,,,2005,30,,,,
96200,2002,28,,,,,2005,29,,,,
96300,2002,24,,,,,2005,24,,,,
96400,2002,27,,,,,2005,27,,,,
96500,2002,23,,,,,2005,23,,,,
96600,2002,31,,,,,2005,31,,,,
96700,2002,25,,,,,2005,25,,,,
96800,2003,1,2001.0,27.0,,,2004,2,2005.0,25.0,,
96900,2001,21,,,,,2005,21,,,,
97000,2001,22,,,,,2004,24,,,,
97100,2002,3,2001.0,20.0,,,2004,20,,,,
97200,2001,22,,,,,2004,22,,,,
97300,2001,32,,,,,2004,32,,,,
97400,2001,39,,,,,2004,31,,,,
97500,2003,4,2001.0,22.0,,,2004,22,,,,
97600,2001,31,,,,,2004,31,,,,
97700,2001,32,,,,,2004,32,,,,
97800,2001,24,,,,,2004,24,,,,
97900,2001,30,,,,,2004,30,,,,
98000,2001,1,2000.0,30.0,,,2004,31,,,,
98100,2003,1,2001.0,8.0,2000.0,27.0,2004,27,,,,
98200,2000,27,,,,,2001,1,2002.0,3.0,2004.0,27.0
98300,2000,26,,,,,2001,4,2002.0,5.0,2004.0,26.0
98400,2001,25,,,,,2004,26,,,,
98500,2003,5,2001.0,25.0,,,2004,25,,,,
98600,2001,21,,,,,2004,20,,,,
98700,2001,29,,,,,2004,29,,,,
98800,2001,32,,,,,2004,32,,,,
98900,2002,3,2001.0,25.0,,,2004,25,,,,
99000,2001,23,,,,,2003,7,2004.0,23.0,,
99100,2001,22,,,,,2003,2,2004.0,22.0,,
99200,2003,1,2002.0,3.0,2001.0,31.0,2004,31,,,,
99300,2001,21,,,,,2002,2,2004.0,21.0,,
99400,2001,26,,,,,2004,26,,,,
99500,2003,1,2001.0,34.0,,,2004,30,,,,
99600,2001,28,,,,,2004,28,,,,
99700,2001,31,,,,,2004,31,,,,
99800,2001,35,,,,,2002,4,2004.0,2.0,2005.0,27.0
99900,2001,28,,,,,2004,28,,,,
100000,2001,30,,,,,2004,30,,,,
100100,2001,27,,,,,2004,28,,,,
100200,2001,22,,,,,2004,22,,,,
100300,2001,28,,,,,2004,28,,,,
100400,2003,1,2001.0,21.0,,,2004,21,,,,
100500,2001,24,,,,,2004,24,,,,
100600,2001,31,,,,,2004,31,,,,
100700,2001,27,,,,,2004,27,,,,
100800,2001,22,,,,,2004,22,,,,
100900,2001,26,,,,,2004,26,,,,
101000,2001,21,,,,,2004,21,,,,
101100,2001,34,,,,,2004,28,,,,
101200,2001,23,,,,,2004,23,,,,
101300,2002,7,2001.0,27.0,,,2005,28,,,,
101400,2001,26,,,,,2005,26,,,,
101500,2001,26,,,,,2003,3,2005.0,26.0,,
101600,2001,28,,,,,2005,28,,,,
101700,2001,22,,,,,2005,22,,,,
101800,2001,23,,,,,2005,23,,,,
101900,2002,1,2001.0,20.0,,,2005,21,,,,
102000,2001,25,,,,,2005,25,,,,
102100,2001,23,,,,,2003,4,2005.0,23.0,,
102200,2002,2,2001.0,29.0,,,2005,31,,,,
102300,2002,36,,,,,2005,30,,,,
102400,2002,30,,,,,2003,4,2005.0,31.0,,
102500,2004,1,2002.0,30.0,,,2005,30,,,,
102600,2002,23,,,,,2005,23,,,,
102700,2002,30,,,,,2005,22,,,,
102800,2001,29,,,,,2005,29,,,,
102900,2001,25,,,,,2004,2,2005.0,23.0,,
103000,2002,2,2001.0,30.0,,,2005,30,,,,
103100,2001,22,,,,,2005,22,,,,
103200,2001,24,,,,,2004,1,2005.0,23.0,,
103300,2003,2,2001.0,21.0,,,2005,21,,,,
103400,2001,29,,,,,2003,5,2005.0,29.0,,
103500,2001,31,,,,,2005,31,,,,
103600,2003,1,2001.0,31.0,,,2005,31,,,,
103700,2002,8,2001.0,22.0,,,2005,22,,,,
103800,2001,31,,,,,2005,31,,,,
103900,2001,22,,,,,2005,22,,,,
104000,2001,29,,,,,2005,29,,,,
104100,2001,30,,,,,2002,3,2003.0,6.0,2005.0,30.0
104200,2001,23,,,,,2004,23,,,,
104300,2001,24,,,,,2004,24,,,,
104400,2003,5,2001.0,29.0,,,2004,21,,,,
104500,2001,28,,,,,2004,25,,,,
104600,2001,30,,,,,2004,27,,,,
104700,2001,24,,,,,2004,25,,,,
104800,2001,32,,,,,2004,27,,,,
104900,2003,1,2001.0,28.0,,,2004,28,,,,
105000,2001,31,,,,,2004,31,,,,
105100,2001,29,,,,,2004,29,,,,
105200,2001,21,,,,,2004,22,,,,
105300,2001,3,2000.0,23.0,,,2004,23,,,,
105400,2000,29,,,,,2002,4,2004.0,29.0,,
105500,2001,1,2000.0,21.0,,,2004,22,,,,
105600,2001,1,2000.0,28.0,,,2002,3,2004.0,29.0,,
105700,2000,31,,,,,2004,31,,,,
105800,2000,28,,,,,2001,6,2004.0,28.0,,
105900,2000,27,,,,,2004,27,,,,
106000,2000,23,,,,,2004,23,,,,
106100,2000,26,,,,,2004,26,,,,
106200,2001,2,2000.0,23.0,,,2004,23,,,,
106300,2000,22,,,,,2004,22,,,,
106400,2000,26,,,,,2004,26,,,,
106500,2000,22,,,,,2004,22,,,,
106600,2001,7,2000.0,20.0,,,2004,20,,,,
106700,2001,30,,,,,2003,8,2004.0,30.0,,
106800,2001,23,,,,,2004,23,,,,
106900,2000,21,,,,,2001,8,2004.0,23.0,,
107000,2000,27,,,,,2004,27,,,,
107100,2002,1,2000.0,30.0,,,2004,30,,,,
107200,2000,26,,,,,2004,26,,,,
107300,2000,29,,,,,2002,1,2004.0,29.0,,
107400,2000,25,,,,,2004,25,,,,
107500,2000,25,,,,,2004,25,,,,
107600,2000,22,,,,,2003,2,2004.0,20.0,,
107700,2002,4,2000.0,24.0,,,2003,22,,,,
107800,2002,1,2000.0,22.0,,,2003,1,2004.0,21.0,,
107900,2000,25,,,,,2003,2,2004.0,23.0,,
108000,2000,32,,,,,2004,32,,,,
108100,2000,27,,,,,2001,3,2004.0,29.0,,
108200,2001,2,2000.0,23.0,,,2004,25,,,,
108300,2001,27,,,,,2004,27,,,,
108400,2003,1,2000.0,27.0,,,2004,27,,,,
108500,2001,26,,,,,2002,2,2004.0,26.0,,
108600,2001,24,,,,,2004,26,,,,
108700,2001,26,,,,,2004,26,,,,
108800,2001,20,,,,,2003,4,2004.0,21.0,,
108900,2000,28,,,,,2004,28,,,,
109000,2000,22,,,,,2002,8,2004.0,22.0,,
109100,2002,3,2001.0,8.0,2000.0,21.0,2004,23,,,,
109200,2001,5,2000.0,26.0,,,2004,26,,,,
109300,2000,23,,,,,2004,23,,,,
109400,2002,1,2000.0,30.0,,,2004,30,,,,
109500,2000,22,,,,,2003,2,2004.0,20.0,,
109600,2000,23,,,,,2003,1,2004.0,22.0,,
109700,2000,28,,,,,2004,28,,,,
109800,2000,29,,,,,2003,2,2004.0,27.0,,
109900,2000,26,,,,,2002,7,2003.0,26.0,,
110000,2000,32,,,,,2003,30,,,,
110100,2002,2,2000.0,28.0,,,2003,24,,,,
110200,2000,23,,,,,2003,23,,,,
110300,2000,30,,,,,2003,30,,,,
110400,2000,29,,,,,2003,29,,,,
110500,2000,23,,,,,2003,23,,,,
110600,2000,23,,,,,2003,2,2004.0,21.0,,
110700,2000,22,,,,,2004,22,,,,
110800,2000,27,,,,,2004,27,,,,
110900,2000,32,,,,,2004,32,,,,
111000,2000,28,,,,,2003,1,2004.0,27.0,,
111100,2000,21,,,,,2004,21,,,,
111200,2001,27,,,,,2002,3,2004.0,27.0,,
111300,2002,3,2000.0,20.0,,,2004,20,,,,
111400,2000,28,,,,,2004,28,,,,
111500,2000,25,,,,,2002,6,2004.0,25.0,,
111600,2000,29,,,,,2002,2,2004.0,31.0,,
111700,2001,2,2000.0,26.0,,,2004,28,,,,
111800,2001,34,,,,,2004,26,,,,
111900,2001,1,2000.0,25.0,,,2004,26,,,,
112000,2002,5,2001.0,1.0,2000.0,27.0,2004,28,,,,
112100,2001,25,,,,,2004,25,,,,
112200,2001,32,,,,,2004,29,,,,
112300,2001,25,,,,,2004,23,,,,
112400,2003,1,2001.0,29.0,,,2004,29,,,,
112500,2001,26,,,,,2004,27,,,,
112600,2001,30,,,,,2003,7,2004.0,30.0,,
112700,2001,22,,,,,2004,22,,,,
112800,2002,2,2001.0,22.0,,,2004,22,,,,
112900,2001,23,,,,,2003,4,2004.0,23.0,,
113000,2001,24,,,,,2004,24,,,,
113100,2003,1,2001.0,25.0,,,2004,1,2005.0,24.0,,
113200,2001,27,,,,,2004,28,,,,
113300,2001,21,,,,,2003,4,2004.0,21.0,,
113400,2001,21,,,,,2003,7,2004.0,21.0,,
